Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
1,84,1,0,0.0,2,289.1,100,70.0,11.69,12.7
0,166,1,0,0.0,0,274.3,110,52.0,2.65,10.9
0,67,1,0,0.0,1,210.7,116,55.0,10.96,7.2
0,64,1,0,0.29,3,113.8,97,38.9,9.62,10.4
0,115,1,0,0.0,2,178.7,114,54.0,13.55,16.4
0,155,1,0,0.0,2,262.4,55,62.0,9.73,8.3
0,50,1,0,0.0,1,157.1,90,46.0,11.17,6.1
0,73,1,0,0.0,0,203.3,45,47.0,7.1,8.5
0,98,1,1,2.62,0,278.3,89,82.2,4.67,9.7
1,89,1,0,0.0,5,129.2,71,41.0,10.71,10.3
0,68,1,0,0.0,2,143.6,80,36.0,6.72,15.5
0,129,1,1,3.08,1,211.0,99,80.8,7.76,11.4
0,84,1,0,0.0,0,138.6,102,41.0,9.95,7.8
0,162,1,0,0.0,1,184.5,118,51.0,11.2,11.6
1,109,1,1,2.43,6,111.2,90,66.3,13.18,9.0
1,93,0,1,3.78,1,225.7,117,86.8,5.98,14.0
0,87,1,1,0.0,1,151.4,95,39.0,7.62,0.0
0,114,1,1,3.4,3,154.6,100,81.0,12.08,12.6
0,79,1,0,0.0,2,213.6,110,57.0,11.75,8.8
0,123,1,1,4.16,1,270.4,99,108.6,12.26,15.4
0,149,1,1,2.94,1,206.7,79,79.4,8.73,10.9
0,75,1,1,0.68,1,200.6,96,55.8,8.21,2.5
0,124,1,0,0.0,0,253.5,104,54.0,5.9,14.0
0,102,1,0,0.33,1,271.1,80,64.3,8.6,10.3
0,36,1,1,3.92,0,146.3,128,78.2,8.13,14.5
1,63,1,0,0.0,0,261.8,69,66.0,12.25,14.7
0,166,0,1,3.08,1,175.8,126,82.8,12.68,11.4
0,79,1,0,0.31,3,156.9,109,41.1,6.11,11.3
0,153,1,0,0.33,0,228.9,102,56.3,8.04,12.5
1,93,1,1,3.19,4,134.2,105,68.9,8.13,11.8
0,179,1,0,0.32,1,234.5,134,57.2,8.21,6.1
1,159,1,0,0.0,1,189.1,105,54.0,12.31,10.4
0,22,1,0,0.0,2,181.8,108,48.0,9.93,9.3
0,90,1,0,0.0,1,167.5,96,41.0,6.96,13.0
1,147,0,0,0.0,0,225.2,111,54.0,9.25,9.9
0,43,1,0,0.0,1,241.9,101,53.0,6.47,5.9
0,86,1,1,3.43,2,261.2,122,97.3,10.71,12.7
0,85,1,0,0.2,0,259.8,85,67.0,12.12,5.4
1,68,1,0,0.21,1,213.9,112,61.1,13.03,8.4
0,130,1,0,0.0,0,68.4,86,29.0,9.67,10.4
0,74,1,0,0.0,1,172.1,105,48.0,10.59,11.6
0,166,0,1,2.38,2,128.2,138,69.8,13.73,8.8
0,63,1,0,0.0,1,58.9,125,25.0,8.48,9.4
0,117,1,0,0.0,0,239.9,84,56.0,8.74,9.8
0,100,1,1,2.65,0,224.7,121,90.5,14.7,9.8
0,111,1,0,0.33,0,181.8,117,48.3,7.91,9.7
0,89,1,1,1.59,0,97.8,98,50.9,10.36,5.9
1,128,1,0,0.0,1,237.9,125,62.0,12.38,13.9
0,165,1,0,0.0,0,209.4,67,59.0,13.69,12.8
0,65,1,1,2.65,0,224.2,106,81.5,9.48,9.8
0,90,1,0,0.0,2,109.6,88,31.0,6.88,11.0
0,90,1,0,0.32,2,157.9,72,50.2,11.7,12.2
0,84,1,0,0.14,2,226.9,144,57.4,10.08,13.2
0,74,1,0,0.34,0,187.7,127,49.4,8.17,9.1
0,121,1,1,2.62,5,263.1,70,95.2,13.97,9.7
0,71,1,0,0.0,3,197.9,108,50.0,9.08,6.7
0,117,1,1,3.19,0,216.0,140,87.9,11.21,11.8
0,146,0,0,0.0,2,160.1,63,45.0,10.42,9.2
0,136,1,0,0.0,1,152.6,97,44.0,10.45,5.0
0,139,1,0,0.35,0,139.0,110,38.5,6.65,12.1
1,108,1,0,0.27,2,291.6,99,71.7,11.06,14.0
0,88,1,0,0.27,1,181.9,90,46.7,7.58,7.5
0,185,1,0,0.0,2,55.6,97,34.0,14.44,12.1
0,105,1,1,3.08,1,141.2,96,69.8,8.39,11.4
0,83,1,0,0.0,2,159.3,104,45.0,10.12,9.5
0,109,1,0,0.0,1,184.1,143,50.0,10.59,9.9
0,126,1,1,3.27,0,58.9,125,68.7,15.28,12.1
0,90,1,0,0.0,3,37.8,80,20.0,7.77,14.2
1,136,0,0,0.0,3,199.6,89,52.0,10.57,11.0
0,166,1,0,0.23,0,152.1,95,39.3,6.05,9.8
0,106,1,0,0.25,2,165.3,118,48.5,10.5,8.5
0,93,1,1,2.16,2,178.7,134,67.6,8.93,8.0
0,123,1,0,0.0,3,150.0,98,34.0,4.49,11.1
0,88,1,0,0.0,1,218.2,76,52.0,8.47,8.0
0,151,1,1,2.32,1,214.7,97,72.2,6.93,8.6
0,148,1,1,4.73,1,93.6,137,80.3,9.69,17.5
0,59,1,0,0.26,1,151.8,98,46.6,10.5,11.9
0,122,1,0,0.0,0,232.5,96,57.0,10.28,11.9
1,130,1,0,0.0,1,263.7,113,61.0,9.33,18.3
0,98,1,0,0.0,1,169.9,77,41.0,6.92,8.5
0,149,1,0,0.0,1,187.6,83,50.0,10.07,8.8
0,156,1,0,0.42,1,150.5,106,43.2,7.65,3.5
0,201,1,1,4.08,1,192.0,97,93.8,11.96,15.1
0,123,1,0,0.0,3,166.9,98,48.0,11.09,12.8
0,45,1,1,2.13,2,135.8,104,63.3,11.13,7.9
0,75,1,0,0.0,1,190.5,91,48.0,8.92,13.1
0,124,0,0,0.0,1,244.6,89,58.0,9.44,11.3
0,152,1,0,0.0,1,228.1,93,51.0,6.82,9.0
0,103,1,0,0.0,1,141.3,123,46.0,12.68,6.4
1,66,1,0,0.0,4,154.0,133,44.0,9.95,9.5
1,111,1,0,0.0,4,172.8,58,45.0,9.16,7.9
1,161,1,0,0.0,1,297.9,141,71.0,11.91,8.9
1,116,0,1,3.16,3,162.3,91,83.6,13.97,11.7
0,137,1,0,0.0,1,215.9,76,50.0,7.27,12.1
0,126,1,1,2.35,0,278.0,88,92.5,12.66,8.7
0,162,1,1,3.32,0,184.5,139,80.2,9.16,12.3
0,114,1,1,3.51,0,222.8,98,89.1,9.03,13.0
0,144,0,0,0.27,0,150.0,69,52.7,14.3,9.4
0,87,0,1,3.11,1,221.6,79,83.1,7.86,11.5
0,98,1,1,1.78,2,111.1,105,55.8,10.9,6.6
0,168,1,1,3.08,2,97.4,57,64.8,10.18,11.4
0,148,1,0,0.45,1,185.2,87,50.5,8.52,9.5
0,90,1,1,1.73,1,124.5,94,58.3,11.59,6.4
0,33,1,0,0.21,1,159.5,115,46.1,9.77,7.1
0,179,1,0,0.0,0,116.1,101,37.0,10.09,11.6
1,82,1,0,0.0,0,329.8,73,74.0,10.42,10.6
0,56,1,0,0.0,1,226.0,112,60.0,12.43,6.9
0,91,1,0,0.0,1,133.8,61,37.0,7.94,10.5
0,75,1,0,0.0,1,203.3,70,55.0,11.45,14.3
1,113,1,0,0.0,1,209.4,151,66.0,17.37,7.4
0,41,1,1,1.59,1,207.3,95,62.9,6.87,5.9
0,163,1,1,2.81,1,160.0,104,72.1,9.47,10.4
0,139,1,0,0.0,1,165.0,132,50.0,12.49,12.6
0,125,1,0,0.0,2,126.7,113,35.0,7.78,14.4
0,76,1,0,0.0,0,204.2,100,60.0,14.63,10.5
0,125,1,0,0.39,2,131.8,97,38.9,6.84,7.7
0,157,1,0,0.0,1,196.0,74,52.0,10.67,7.9
0,189,1,0,0.0,3,208.3,106,56.0,11.84,11.3
0,156,1,0,0.0,1,237.7,122,56.0,9.08,7.7
0,62,1,0,0.0,2,172.8,101,47.0,10.24,9.1
0,122,1,1,4.21,2,146.4,104,75.1,4.49,15.6
1,178,0,0,0.0,2,124.5,134,34.0,7.06,11.4
0,99,1,1,2.86,2,179.1,93,79.6,11.92,10.6
0,182,1,0,0.36,2,104.9,111,38.6,9.93,8.0
0,81,0,0,0.0,1,250.6,85,59.0,9.4,7.8
1,132,1,0,0.0,5,193.3,106,44.0,6.42,11.6
0,178,1,1,2.84,2,175.4,88,74.4,9.5,10.5
0,131,1,1,1.4,1,177.1,100,61.0,9.7,5.2
0,64,1,0,0.29,1,162.6,83,43.9,7.62,14.2
0,67,1,1,2.54,1,230.6,40,81.4,9.46,9.4
1,154,1,0,0.0,3,154.5,122,45.0,10.71,12.0
1,113,1,1,2.35,5,157.8,83,64.5,8.08,8.7
0,64,1,1,2.03,1,291.1,150,89.3,11.34,7.5
0,124,1,0,0.0,0,194.0,103,54.0,12.05,11.9
1,121,0,0,0.0,3,167.7,94,37.0,4.69,13.4
0,97,1,0,0.0,2,239.8,125,60.0,10.74,8.7
0,55,1,0,0.0,0,175.6,147,44.0,8.09,9.3
1,88,1,0,0.0,4,85.7,112,34.0,11.08,11.6
1,108,0,0,0.38,2,115.1,114,41.8,10.57,13.8
1,138,0,0,0.0,2,286.2,61,65.0,9.36,11.0
0,120,1,1,2.75,5,153.5,84,70.5,9.7,10.2
0,128,1,0,0.28,0,195.6,99,59.8,13.39,16.0
0,64,1,1,1.22,0,94.4,104,40.2,6.81,4.5
0,162,1,0,0.0,1,49.2,121,21.0,7.2,12.1
0,121,1,0,0.0,2,86.1,100,37.0,12.99,9.1
0,65,1,0,0.0,3,211.3,120,50.0,8.13,13.2
0,50,1,1,2.13,2,192.6,97,66.3,6.76,7.9
0,137,1,0,0.0,1,127.0,107,50.0,16.16,7.5
1,127,0,0,0.0,1,176.9,110,45.0,8.4,7.7
0,36,1,0,0.0,1,178.6,83,49.0,10.66,10.9
0,99,1,1,1.97,2,87.7,103,53.7,11.15,7.3
0,75,0,0,0.0,3,166.7,113,41.0,7.42,10.1
0,83,1,0,0.0,3,178.8,102,45.0,8.4,8.6
0,141,1,0,0.0,1,151.5,104,47.0,12.11,10.8
0,148,0,0,0.0,1,218.7,111,51.0,7.78,8.2
0,138,1,0,0.28,2,87.6,112,40.8,13.35,9.8
1,108,1,0,0.0,4,154.2,123,36.0,5.62,15.4
0,64,0,1,2.19,0,127.2,93,57.9,8.15,8.1
0,107,1,0,0.0,0,123.1,100,35.0,7.92,9.3
0,83,1,1,3.59,0,95.9,87,74.9,13.08,13.3
0,118,1,0,0.0,0,154.8,71,48.0,12.2,12.8
0,64,1,0,0.0,2,174.5,98,45.0,9.01,10.7
0,66,1,0,0.33,3,116.4,98,31.3,4.78,10.5
0,133,1,0,0.0,2,216.2,67,56.0,11.11,3.1
0,122,1,0,0.0,3,173.6,110,38.0,4.59,9.7
1,44,1,0,0.33,2,228.1,121,66.3,13.83,9.9
0,52,1,0,0.32,3,191.9,108,59.2,13.49,7.8
0,70,1,0,0.0,3,134.7,96,43.0,11.8,7.6
0,125,1,0,0.0,0,163.8,73,50.0,12.78,15.7
1,62,0,1,3.56,0,218.4,93,93.6,11.84,13.2
0,116,1,1,3.19,2,253.0,78,86.9,6.95,11.8
0,100,1,0,0.3,0,216.2,107,59.0,10.78,10.2
1,98,1,0,0.0,1,165.0,129,46.0,10.13,12.5
0,72,1,0,0.42,3,118.2,106,39.2,8.36,12.2
0,53,1,0,0.0,2,145.1,116,45.0,11.69,7.9
0,91,1,1,2.94,1,169.8,105,64.4,3.26,10.9
0,59,1,0,0.28,3,160.9,95,51.8,12.56,5.0
0,66,0,0,0.28,3,208.7,84,53.8,8.67,8.3
1,66,1,0,0.0,1,167.3,91,48.0,11.5,10.6
0,115,1,1,3.11,1,222.6,81,86.1,9.52,11.5
0,90,1,0,0.0,1,246.4,83,56.0,8.02,7.6
0,73,1,0,0.0,1,224.4,90,52.0,7.98,13.0
0,110,1,0,0.24,3,100.1,90,39.4,11.67,11.1
0,72,1,1,3.97,3,220.0,80,95.7,10.87,14.7
0,95,1,0,0.22,2,184.2,95,49.2,9.08,12.8
0,123,1,1,1.78,3,212.3,77,75.8,12.58,6.6
0,87,1,0,0.38,1,231.3,105,57.8,8.59,13.0
0,129,1,0,0.0,1,101.4,145,39.0,12.46,7.1
0,143,1,0,0.29,1,110.1,113,36.9,8.45,9.2
0,52,1,1,1.43,2,195.7,119,57.3,5.31,5.3
0,135,1,0,0.0,4,218.8,123,58.0,12.14,10.3
0,190,1,1,2.3,0,166.5,93,67.0,9.15,8.5
0,13,1,0,0.0,2,220.4,100,56.0,10.56,13.6
0,24,1,1,1.94,3,236.3,105,76.4,9.54,7.2
0,57,1,1,3.97,1,179.2,105,94.7,14.16,14.7
0,22,1,0,0.0,0,110.3,107,33.0,8.33,9.5
0,107,1,1,3.02,1,281.1,83,90.2,7.19,11.2
0,1,1,1,2.27,0,183.1,95,73.7,11.63,8.4
0,122,1,0,0.0,3,215.6,86,51.0,8.39,6.4
0,96,1,0,0.0,5,260.4,115,57.0,7.3,11.5
0,163,1,1,3.32,2,231.9,56,91.2,10.59,12.3
1,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3
0,97,1,0,0.27,3,144.2,91,46.7,11.34,13.8
0,158,1,0,0.0,2,172.4,114,52.0,12.83,0.0
0,35,1,1,1.35,2,181.2,76,59.5,8.88,5.0
1,106,0,0,0.0,1,133.7,45,39.0,9.39,10.7
1,133,0,1,4.16,2,221.1,137,102.6,13.25,15.4
0,115,1,0,0.23,3,268.0,115,61.3,7.68,17.0
0,134,1,0,0.0,0,202.7,105,54.0,11.25,12.1
0,53,1,0,0.0,2,184.8,98,50.0,10.82,18.4
0,113,1,0,0.0,1,186.0,55,52.0,11.87,12.2
1,61,1,1,1.73,4,187.5,124,62.3,7.33,6.4
0,172,1,0,0.0,4,203.9,109,55.0,11.7,17.8
0,91,1,1,1.78,3,204.6,96,64.8,6.8,6.6
0,50,1,0,0.0,3,188.9,94,50.0,10.2,11.6
1,71,0,0,0.0,4,186.1,114,49.0,9.93,13.8
0,107,1,0,0.0,0,133.8,85,39.0,9.03,8.9
0,127,1,0,0.0,2,220.2,108,54.0,9.42,11.7
0,45,1,1,2.08,1,91.7,104,49.8,7.53,7.7
0,98,1,0,0.0,0,216.8,86,54.0,9.54,11.0
0,129,1,0,0.0,0,139.5,119,49.0,14.47,13.1
0,94,0,1,2.57,4,197.1,125,77.7,10.73,9.5
1,127,1,0,0.26,1,266.6,106,70.6,13.24,5.9
0,160,1,0,0.0,3,97.5,113,40.0,13.41,13.2
0,78,1,0,0.0,0,163.6,88,52.0,14.17,8.6
0,124,1,0,0.0,1,193.0,97,41.0,4.49,15.3
1,161,1,0,0.0,2,322.3,100,75.0,11.52,7.8
0,67,1,1,3.62,0,174.7,86,80.2,8.03,13.4
0,183,1,0,0.0,0,108.3,87,35.0,9.18,13.5
0,22,1,0,0.0,1,160.4,108,46.0,10.91,12.5
0,106,1,0,0.0,1,235.2,121,59.0,11.03,11.8
0,110,1,0,0.0,3,151.8,106,38.0,6.9,11.2
0,116,1,1,2.97,1,182.8,122,79.7,10.64,11.0
0,85,1,1,3.73,1,196.4,139,95.3,14.05,13.8
0,94,1,0,0.21,2,190.4,91,43.1,4.6,13.6
1,69,0,0,0.0,2,279.8,90,69.0,12.44,8.4
0,34,1,0,0.0,0,151.0,102,37.0,6.57,9.9
0,115,1,0,0.0,1,200.2,92,55.0,12.25,8.8
0,121,1,1,1.73,2,110.0,94,48.3,7.08,6.4
0,65,1,0,0.0,2,153.9,117,45.0,11.01,8.5
0,58,1,0,0.0,2,165.4,100,38.0,5.79,12.8
1,72,1,0,0.0,4,287.4,116,69.0,11.77,5.0
0,46,1,1,1.94,1,191.4,102,83.4,18.09,7.2
1,68,0,0,0.0,1,148.5,126,44.0,10.97,14.5
0,65,1,0,0.0,1,213.4,111,57.0,11.73,2.7
0,91,1,0,0.0,2,134.7,116,48.0,14.77,6.6
0,132,1,0,0.32,1,163.2,80,45.2,8.38,6.2
0,79,1,1,3.24,1,236.7,95,95.4,13.18,12.0
0,127,1,0,0.0,0,107.9,128,35.0,9.35,0.0
0,217,1,0,0.29,0,123.7,138,45.9,12.43,13.3
0,75,1,0,0.0,1,138.5,110,37.0,7.66,11.1
0,123,1,1,3.38,1,198.7,127,88.8,12.45,12.5
0,169,1,0,0.0,2,142.5,82,44.0,11.57,10.0
0,217,1,0,0.0,4,176.4,115,44.0,7.94,9.3
0,41,1,1,4.64,2,194.4,63,101.4,12.75,17.2
0,158,1,0,0.0,2,155.9,123,46.0,11.21,8.6
0,106,1,1,2.19,1,83.6,131,53.9,10.2,8.1
1,90,0,1,3.59,0,169.0,104,80.9,9.44,13.3
0,106,1,0,0.0,0,128.6,83,34.0,6.7,11.4
0,111,1,0,0.35,1,78.3,119,34.5,9.91,12.1
0,131,1,1,2.05,3,249.6,87,82.5,11.36,7.6
0,60,0,0,0.0,1,183.0,110,49.0,10.34,11.1
0,99,1,0,0.0,0,142.3,89,42.0,10.23,9.1
0,153,1,0,0.0,0,166.8,127,41.0,7.18,11.8
0,36,1,0,0.0,0,117.1,94,40.0,11.77,9.0
0,101,1,0,0.0,1,231.3,87,59.0,11.24,7.2
0,46,1,0,0.21,3,199.2,111,51.1,8.76,10.2
0,109,1,0,0.31,3,180.0,100,54.1,11.45,7.8
0,125,1,0,0.0,0,224.9,102,51.0,7.19,8.0
0,54,1,1,3.05,2,112.0,90,67.5,10.4,11.3
0,87,1,0,0.31,0,136.3,97,41.1,8.61,7.1
1,144,1,0,0.0,1,278.5,95,68.0,12.04,11.6
0,77,1,1,1.92,2,209.7,73,71.2,9.18,7.1
0,105,1,1,2.4,1,186.9,114,78.0,12.82,8.9
1,121,1,0,0.0,3,255.1,93,67.0,13.35,8.8
0,129,0,0,0.0,1,267.4,78,63.0,10.21,5.9
1,100,1,0,0.0,6,70.8,94,31.0,10.78,9.5
1,98,1,1,2.16,6,168.0,81,64.6,8.16,8.0
0,51,0,1,3.32,2,135.8,60,74.2,10.03,12.3
0,121,1,0,0.0,1,177.2,142,41.0,6.18,8.4
1,120,1,0,0.0,1,212.1,131,54.0,10.47,5.3
0,104,1,0,0.27,5,280.4,127,65.7,8.97,15.2
0,120,1,0,0.21,0,185.7,133,54.1,11.76,16.9
0,86,1,1,2.57,0,119.0,101,65.7,11.5,9.5
0,95,1,0,0.0,1,135.0,99,39.0,9.18,12.5
0,55,1,1,2.62,1,222.5,104,79.2,8.58,9.7
0,113,0,0,0.31,1,204.3,82,54.1,9.44,9.2
0,102,1,0,0.0,0,174.5,79,50.0,11.84,8.5
0,90,0,0,0.0,1,221.8,97,56.0,10.19,8.4
0,87,1,0,0.0,4,256.2,105,58.0,8.04,7.4
0,141,1,0,0.0,1,215.6,113,54.0,10.03,12.4
0,110,1,0,0.0,0,148.4,95,42.0,9.69,6.9
0,110,1,0,0.0,2,241.2,105,56.0,8.72,8.5
0,119,1,0,0.34,1,222.8,122,55.4,8.16,11.2
0,76,1,1,2.19,1,214.6,110,75.9,10.26,8.1
0,166,1,0,0.0,0,136.1,116,39.0,9.07,11.3
0,28,1,0,0.0,3,236.8,102,55.0,8.36,9.7
0,96,1,1,2.3,1,150.0,91,63.0,7.97,8.5
0,101,1,0,0.31,3,136.2,92,45.1,11.05,13.3
0,27,1,0,0.0,1,227.4,67,60.0,12.4,7.8
0,91,1,0,0.0,0,149.0,115,47.0,12.27,8.3
0,104,1,0,0.0,2,144.5,107,40.0,9.03,17.0
1,193,1,0,0.29,2,96.8,92,31.9,7.13,10.9
0,136,1,0,0.0,0,102.1,75,37.0,10.98,9.8
0,116,1,1,1.89,2,204.7,118,71.9,10.47,7.0
0,32,1,0,0.0,1,171.2,82,45.0,9.28,10.2
1,177,0,0,0.0,1,248.7,118,57.0,8.62,11.3
0,172,1,0,0.0,3,215.7,140,50.0,7.32,7.1
0,139,1,1,2.24,0,138.3,96,53.4,4.03,8.3
0,204,1,0,0.0,6,174.3,85,52.0,12.71,5.9
0,146,1,1,2.11,1,202.5,91,76.1,12.07,7.8
0,117,1,0,0.0,1,143.3,103,43.0,10.57,11.5
0,72,1,0,0.0,2,165.9,114,49.0,11.8,12.0
0,60,1,0,0.27,2,203.2,99,57.7,11.79,15.1
0,127,1,0,0.0,0,261.7,105,60.0,9.09,3.3
0,52,1,1,3.65,1,133.3,63,75.5,9.21,13.5
0,123,1,1,2.11,1,124.7,105,64.1,12.52,7.8
0,147,1,1,3.73,5,254.2,78,100.3,11.41,13.8
0,88,1,0,0.0,2,161.5,92,43.0,8.68,7.9
0,52,1,0,0.34,2,124.9,131,50.4,15.03,11.6
0,132,1,0,0.0,0,214.6,78,58.0,12.59,13.9
0,196,1,0,0.36,1,133.1,80,44.6,10.33,10.3
0,104,1,0,0.34,3,109.1,141,38.4,9.36,10.0
0,60,1,1,3.46,2,191.8,75,90.6,13.39,12.8
0,122,0,0,0.0,1,146.3,117,44.0,10.94,11.5
0,165,1,0,0.0,1,242.9,126,60.0,10.49,0.0
0,105,1,0,0.0,2,166.1,93,44.0,8.8,16.2
0,92,1,0,0.0,1,157.7,101,53.0,14.93,13.8
0,127,0,0,0.3,1,256.5,87,66.0,11.11,13.0
0,127,1,0,0.0,1,146.7,91,43.0,10.18,13.7
1,136,1,0,0.31,1,259.4,99,62.1,8.64,10.7
0,70,1,0,0.27,0,7.9,100,15.7,6.82,12.1
0,86,1,0,0.0,1,223.9,75,52.0,7.79,7.3
0,137,1,0,0.0,1,109.8,120,39.0,11.53,11.9
0,61,1,0,0.2,1,234.2,76,61.0,10.84,13.9
1,177,1,0,0.0,3,266.1,91,65.0,11.26,8.9
0,62,1,0,0.0,2,189.5,122,42.0,5.19,10.8
0,139,1,0,0.29,1,138.1,103,40.9,8.23,8.3
1,54,1,0,0.0,1,286.6,73,68.0,11.16,11.5
0,169,1,0,0.0,3,147.2,115,39.0,8.1,7.2
0,106,1,0,0.0,1,158.7,74,33.0,3.22,10.2
0,95,1,1,2.86,0,262.2,123,87.6,8.26,10.6
0,28,1,0,0.0,0,187.8,94,54.0,12.43,10.6
0,113,1,0,0.0,1,90.6,130,30.0,8.53,5.4
0,70,1,0,0.0,3,214.8,87,48.0,6.55,9.4
0,142,1,0,0.0,1,145.4,93,43.0,10.46,10.9
0,67,1,1,2.48,0,161.7,114,70.8,10.38,9.2
1,208,1,0,0.33,2,326.5,67,74.3,8.82,10.7
0,68,1,0,0.0,2,207.6,68,57.0,12.58,10.9
1,82,1,0,0.31,6,167.1,77,43.1,6.59,9.4
1,96,1,1,2.78,5,172.7,93,67.8,6.01,10.3
1,122,0,0,0.0,0,230.9,132,60.0,12.16,11.0
0,98,1,1,3.24,1,121.0,105,72.4,10.95,12.0
0,121,1,0,0.0,3,190.7,103,49.0,9.18,9.8
0,97,1,0,0.0,3,218.0,86,53.0,9.2,6.4
0,27,1,0,0.0,1,72.7,75,31.0,10.43,9.9
0,59,1,0,0.0,0,189.7,100,43.0,5.8,7.4
0,122,1,0,0.0,0,136.7,115,44.0,12.16,8.6
0,130,1,0,0.0,0,124.3,70,45.0,13.54,3.5
0,114,1,0,0.0,2,202.1,100,51.0,9.79,13.3
0,88,1,0,0.0,2,274.6,105,61.0,8.06,9.2
1,50,1,0,0.0,5,131.1,129,36.0,8.03,5.6
0,121,1,1,2.03,0,245.0,95,81.3,10.85,7.5
0,99,1,0,0.0,1,95.4,105,34.0,10.36,5.6
0,92,1,1,2.4,1,242.2,96,79.0,7.99,8.9
1,75,1,0,0.0,4,109.0,88,41.0,12.97,13.3
0,66,1,1,2.4,0,190.8,100,79.0,13.07,8.9
0,120,1,1,2.62,2,212.7,73,85.2,12.88,9.7
0,76,1,0,0.0,1,143.7,55,40.0,8.66,5.8
1,29,1,0,0.0,2,313.2,103,72.0,10.82,12.8
0,74,1,0,0.0,1,165.3,120,45.0,9.93,9.8
0,107,1,1,3.7,1,161.6,123,82.0,9.78,13.7
1,94,0,0,0.0,1,89.5,94,45.0,17.0,7.9
0,37,1,0,0.0,0,206.0,89,51.0,9.3,8.4
0,76,1,0,0.0,1,204.0,69,54.0,11.26,9.6
0,65,1,1,2.4,1,158.1,104,79.0,16.11,8.9
0,67,1,1,3.92,1,129.6,107,81.2,11.65,14.5
0,89,1,0,0.25,3,115.4,99,40.5,10.5,15.9
1,143,1,0,0.0,4,167.8,72,47.0,10.55,10.5
0,108,1,1,2.57,2,169.8,136,69.7,8.69,9.5
0,172,1,0,0.0,0,172.5,85,51.0,12.66,5.9
1,106,0,1,3.89,1,270.3,111,103.9,10.76,14.4
0,184,1,1,2.75,0,200.3,76,83.5,12.68,10.2
0,133,1,0,0.0,2,187.0,65,44.0,7.07,10.0
0,85,1,0,0.0,2,96.7,97,33.0,9.69,9.7
0,152,1,0,0.0,3,197.1,126,45.0,6.51,7.4
0,123,1,0,0.0,1,159.1,94,48.0,12.08,6.5
0,73,1,0,0.0,1,182.3,115,48.0,9.96,18.0
0,119,1,1,2.05,3,117.8,66,62.5,12.84,7.6
0,131,1,1,2.46,0,69.1,122,45.6,5.07,9.1
0,47,1,1,3.56,2,112.8,150,75.6,12.2,13.2
0,66,1,1,2.4,1,174.7,92,74.0,11.61,8.9
0,139,1,0,0.0,2,203.2,81,48.0,7.63,9.7
0,111,1,0,0.0,4,229.4,107,58.0,10.71,10.4
1,115,0,0,0.0,2,122.0,110,40.0,11.01,10.8
0,87,1,0,0.29,1,228.7,90,55.9,8.15,11.8
0,60,1,0,0.0,0,207.8,109,46.0,6.18,5.7
0,122,1,1,2.08,2,166.0,62,69.8,11.7,7.7
1,82,1,0,0.0,3,189.2,81,48.0,9.22,10.6
0,115,1,0,0.0,3,132.0,90,40.0,9.88,0.0
0,232,1,0,0.14,1,165.6,104,46.4,9.8,11.8
1,88,1,0,0.0,4,166.7,61,44.0,8.97,6.8
0,81,1,1,3.16,3,115.9,120,71.6,11.83,11.7
1,136,1,0,0.45,1,269.8,106,70.5,11.44,10.1
0,197,1,0,0.24,3,154.8,111,43.4,8.58,10.6
0,191,1,0,0.0,1,162.0,104,49.0,12.06,10.9
0,105,1,0,0.26,2,147.7,103,47.6,11.14,12.8
1,146,1,0,0.0,4,138.4,104,38.0,7.95,3.9
0,60,1,0,0.0,2,180.3,67,49.0,10.4,12.8
0,107,1,0,0.0,3,134.0,104,38.0,8.73,7.3
0,103,1,0,0.0,0,263.4,118,60.0,8.96,10.3
0,92,1,0,0.0,1,197.0,84,57.0,13.47,10.8
0,164,1,0,0.0,3,192.1,95,54.0,12.49,7.3
0,94,1,0,0.0,3,212.1,98,53.0,9.47,8.4
0,155,1,0,0.0,2,163.0,93,46.0,10.2,15.1
0,106,1,0,0.0,3,208.3,89,50.0,8.47,15.9
0,122,1,0,0.0,2,119.3,93,40.0,11.2,8.7
0,88,1,0,0.0,2,152.9,119,41.0,8.56,12.0
0,117,1,1,1.19,0,221.3,82,63.9,8.38,4.4
1,127,0,0,0.0,4,143.2,60,40.0,8.98,6.2
0,84,1,0,0.0,1,75.3,96,29.0,9.0,12.3
0,154,1,1,2.43,2,192.3,82,71.3,8.27,9.0
1,152,1,0,0.0,1,317.8,60,68.0,7.65,10.4
0,174,1,0,0.29,1,239.2,72,59.9,9.43,8.8
0,47,1,1,2.11,1,141.3,94,60.1,8.4,7.8
0,64,1,0,0.31,1,145.5,116,48.1,11.42,8.9
0,24,1,0,0.0,0,235.6,132,50.0,5.8,16.2
1,68,0,1,3.83,3,125.7,92,83.3,13.8,14.2
0,174,1,0,0.21,2,190.3,98,56.1,12.64,7.2
0,42,0,0,0.0,2,180.7,127,46.0,8.73,12.0
0,134,1,0,0.0,1,242.4,126,55.0,7.65,11.8
0,104,1,0,0.3,1,278.4,106,58.0,4.05,9.8
0,115,1,1,3.83,2,145.0,72,80.3,9.73,14.2
0,99,1,0,0.33,1,145.6,106,37.3,4.92,10.9
0,59,1,1,2.46,0,127.4,110,55.6,5.17,9.1
